feature_value,shap_value,sample_index,feature_name,feature_chinese
5.0,-215.38539475873114,337,Week_of_Month,周数
5.0,-209.00904963795097,338,Week_of_Month,周数
5.0,-223.6875326792523,339,Week_of_Month,周数
5.0,-213.17019827220588,340,Week_of_Month,周数
5.0,-197.88842445641757,341,Week_of_Month,周数
5.0,-406.48419590726496,342,Week_of_Month,周数
5.0,-521.8073628671467,343,Week_of_Month,周数
5.0,-534.2284651175048,344,Week_of_Month,周数
5.0,-518.5395120987296,345,Week_of_Month,周数
5.0,-493.08574540250004,346,Week_of_Month,周数
5.0,-457.0887289022654,347,Week_of_Month,周数
5.0,-442.39022351358085,348,Week_of_Month,周数
5.0,-427.6834845329449,349,Week_of_Month,周数
5.0,-421.8568605651334,350,Week_of_Month,周数
5.0,-368.59534665618094,351,Week_of_Month,周数
5.0,-283.2731120880507,352,Week_of_Month,周数
5.0,-288.1033906950243,353,Week_of_Month,周数
5.0,-271.1869226214476,354,Week_of_Month,周数
5.0,-274.5911930207349,355,Week_of_Month,周数
5.0,-265.2769354619272,356,Week_of_Month,周数
5.0,-182.5399587722309,357,Week_of_Month,周数
5.0,-111.54886000984348,358,Week_of_Month,周数
5.0,-98.56006736861542,359,Week_of_Month,周数
