feature_value,shap_value,sample_index,feature_name,feature_chinese
4.78031762725821,3.8757325993292033,31,Temperature,温度
4.813826028430563,11.51564703984186,299,Temperature,温度
4.839548419049921,1.0347303802147507,98,Temperature,温度
4.841315581978387,-8.826743172369897,125,Temperature,温度
4.84695141878464,15.12631850587204,438,Temperature,温度
4.859581476281529,-7.171087443549186,369,Temperature,温度
4.903165018620799,25.118317987173796,353,Temperature,温度
4.90533547125892,-2.5018806539662184,64,Temperature,温度
4.92574411183828,33.373160819411275,477,Temperature,温度
4.971069386565336,7.090132851190865,442,Temperature,温度
4.989943604644822,-14.153184321159497,146,Temperature,温度
4.996136947392571,17.37752395879477,105,Temperature,温度
5.0147992316932335,9.82574241515249,238,Temperature,温度
5.052892248245392,-18.849650748241693,121,Temperature,温度
5.067314342201224,-9.72402167815715,277,Temperature,温度
5.071601595766492,-32.41075310377404,365,Temperature,温度
5.08962677859467,43.53479781586677,450,Temperature,温度
5.12983123978352,-1.4116809833981097,116,Temperature,温度
5.132668619562061,-20.760094870943576,122,Temperature,温度
5.165153543916247,-15.113581014685332,406,Temperature,温度
5.173061534348575,-52.223809625674036,335,Temperature,温度
5.182588530928495,28.999904990941285,473,Temperature,温度
5.209279584855696,1.3010889028199017,30,Temperature,温度
5.285957595030056,-17.067115669753402,334,Temperature,温度
5.286204880503995,2.753334827311337,143,Temperature,温度
5.292058015080177,24.5984563039802,9,Temperature,温度
5.303934506066095,23.363401047680526,332,Temperature,温度
5.351204242698847,26.116499365512283,48,Temperature,温度
5.37145344697477,1.0718790548481048,6,Temperature,温度
5.371791374504783,-17.110394566506148,193,Temperature,温度
5.438459157942792,19.669443628042938,237,Temperature,温度
5.49172778568116,10.326812585107982,456,Temperature,温度
5.5337660024789415,69.77802685540169,452,Temperature,温度
5.596620552408531,10.621848368626088,94,Temperature,温度
5.614797128300906,30.127367587592452,89,Temperature,温度
5.616256189632463,13.680581914763899,7,Temperature,温度
5.619772060556145,18.35677510144189,174,Temperature,温度
5.629561734725742,39.92446013238281,297,Temperature,温度
5.645659889317859,-4.456101849917323,223,Temperature,温度
5.722151848022431,3.947373179811984,72,Temperature,温度
5.753820341913828,21.08249157762155,47,Temperature,温度
5.755581711427732,12.19984812092036,165,Temperature,温度
5.768984074096545,73.19295027771965,494,Temperature,温度
5.780675601433511,35.46399348400533,279,Temperature,温度
5.800604986370828,31.3299195340462,65,Temperature,温度
5.829799873431949,20.15292559074238,175,Temperature,温度
5.832905851265264,21.630599837694316,280,Temperature,温度
5.860610361526744,39.796778222490104,42,Temperature,温度
5.882003378188496,-1.2240278471075,424,Temperature,温度
5.9393084441567705,9.332659024111926,59,Temperature,温度
5.959851509926572,45.86602547161281,478,Temperature,温度
5.9644487881228745,29.511967414841056,254,Temperature,温度
5.979731164956094,44.49684726394713,234,Temperature,温度
5.99058255306996,28.109474437180907,439,Temperature,温度
6.044543305162901,22.811766461245714,97,Temperature,温度
6.057809884968459,5.822866114573554,168,Temperature,温度
6.058242845749436,4.394995661871508,144,Temperature,温度
6.072673901073194,44.14133303387091,5,Temperature,温度
6.106804964909898,21.820615398436786,23,Temperature,温度
6.114511579748795,-0.28098257852718234,198,Temperature,温度
6.115436778147288,73.62453929176554,495,Temperature,温度
6.116793893179054,-7.664912473112345,191,Temperature,温度
6.130684566114274,37.831422177869825,87,Temperature,温度
6.165929925562914,106.78123313041404,173,Temperature,温度
6.209010924433652,-7.477482968959958,113,Temperature,温度
6.221411732552301,23.188630945943295,481,Temperature,温度
6.2504109247273085,-1.7794370379298925,187,Temperature,温度
6.266558145624307,-38.607683623563496,326,Temperature,温度
6.296591551126922,4.380342510547489,469,Temperature,温度
6.311280332542105,-5.7000770789571105,399,Temperature,温度
6.313651852186453,38.13708656374365,451,Temperature,温度
6.32077982236384,34.6791479451023,232,Temperature,温度
6.328369513647811,-10.34039268134162,371,Temperature,温度
6.329775731299154,1.8376140583120286,32,Temperature,温度
6.365219387140063,12.43575913246721,147,Temperature,温度
6.37169136009163,-3.598570693451911,278,Temperature,温度
6.435264134881154,4.33413738578558,201,Temperature,温度
6.439449062068911,19.359357439707964,90,Temperature,温度
6.459108200291823,41.661414624955505,233,Temperature,温度
6.461647074985912,-2.8837836334854363,364,Temperature,温度
6.5384067267570405,-1.1066631762869656,83,Temperature,温度
6.549680573058479,9.465740020424128,404,Temperature,温度
6.560381919648016,27.19157771622762,497,Temperature,温度
6.602938471329067,42.768910759612915,305,Temperature,温度
6.6296671927308655,18.885879133269192,474,Temperature,温度
6.660094085256669,-29.42415836310014,327,Temperature,温度
6.661391413171774,-3.337552004996687,57,Temperature,温度
6.668039227814092,-15.528672551997007,58,Temperature,温度
6.682089365060923,-15.37556475441903,119,Temperature,温度
6.683201274270191,14.985513495076448,51,Temperature,温度
6.735605598656655,-31.291251276675613,373,Temperature,温度
6.749824260030657,-7.5319852257147435,403,Temperature,温度
6.775808517396237,-42.19795102322474,418,Temperature,温度
6.785910582680927,-26.77285913711414,214,Temperature,温度
6.884428983633667,-0.929720149692148,241,Temperature,温度
6.917778900577497,1.854341687783599,465,Temperature,温度
6.983490902197745,0.7447807072661817,46,Temperature,温度
7.0234889564666245,-24.04099810278043,275,Temperature,温度
7.031078847007756,-24.721228174939753,117,Temperature,温度
7.0639688780502645,19.664378979466857,352,Temperature,温度
7.129081654886386,-10.571671275012195,167,Temperature,温度
7.206179492479528,-13.32929804649204,104,Temperature,温度
7.209694427529252,-3.960953748039901,359,Temperature,温度
7.210794194720197,-45.01232774788514,372,Temperature,温度
7.223184937616377,-60.641986841000616,0,Temperature,温度
7.22556354232572,-13.522776854783297,164,Temperature,温度
7.25614520336155,-13.835012720040977,328,Temperature,温度
7.264090743711023,-5.841977518424391,26,Temperature,温度
7.264825369542668,-24.722530786134303,127,Temperature,温度
7.270569645616845,-67.75493602732196,423,Temperature,温度
7.279765640261392,-32.768010298199954,112,Temperature,温度
7.388399386343901,-18.866079815533013,211,Temperature,温度
7.388562607909464,19.028144793678074,304,Temperature,温度
7.413536536780876,18.449167412258685,236,Temperature,温度
7.431600226024074,16.300600660741328,298,Temperature,温度
7.459049491804745,-7.330797964781523,253,Temperature,温度
7.459802017562099,-32.77105059586465,194,Temperature,温度
7.488483398995997,-57.92093285160139,422,Temperature,温度
7.501325219402902,-21.696880948096513,398,Temperature,温度
7.517710970516179,15.919587809965014,354,Temperature,温度
7.552423179210377,8.938469458185136,84,Temperature,温度
7.55993243935609,35.80122745091096,41,Temperature,温度
7.580915414726185,91.21590830916539,492,Temperature,温度
7.618321548811355,-22.27263507241383,441,Temperature,温度
7.699826279589069,12.159436359703541,235,Temperature,温度
7.748821718319718,-32.04980459442362,324,Temperature,温度
7.77988870579963,-29.342349820658566,62,Temperature,温度
7.834374960265334,-18.249643949493766,200,Temperature,温度
7.875359300144224,16.871832489967346,396,Temperature,温度
7.875829681348389,-24.899991158861667,92,Temperature,温度
7.894995080247483,-13.46309627596289,274,Temperature,温度
7.895042218747328,-4.2626914567314085,45,Temperature,温度
7.896223741568242,-13.53642531817779,221,Temperature,温度
7.914061740325181,-49.27775424074382,196,Temperature,温度
7.926469371588083,-40.53076139597222,213,Temperature,温度
7.928152415299709,15.693048962336034,468,Temperature,温度
7.932020408938929,-10.856169658694416,215,Temperature,温度
7.947639244293671,24.781624303981662,35,Temperature,温度
7.98304513945675,2.9865214210376143,161,Temperature,温度
8.003958630201968,-36.738612387105825,192,Temperature,温度
8.035513381587567,5.159246648214758,137,Temperature,温度
8.053514413131285,5.095962283806875,471,Temperature,温度
8.057197524835377,6.27138376865536,356,Temperature,温度
8.103021022666423,5.14479426657781,251,Temperature,温度
8.110233336621276,4.099268059432506,28,Temperature,温度
8.112324446549334,3.1885853739548473,109,Temperature,温度
8.239658680247997,-21.296080286707728,209,Temperature,温度
8.35536152774353,20.882978018652647,176,Temperature,温度
8.360194344801545,22.824894029768185,472,Temperature,温度
8.384119095601328,5.75278529971838,27,Temperature,温度
8.440361491834487,-15.098381556011736,22,Temperature,温度
8.464041364124324,-41.109343239534645,212,Temperature,温度
8.519702077250527,-18.569945419002323,345,Temperature,温度
8.523450469500217,-19.980530217960478,141,Temperature,温度
8.52724305613028,35.14012499324046,445,Temperature,温度
8.599355709359054,-12.885620659440756,19,Temperature,温度
8.605076276563205,-23.0857995259203,220,Temperature,温度
8.614879359168038,83.13128900988028,490,Temperature,温度
8.628725079766497,6.750034030908719,464,Temperature,温度
8.651500842704614,-22.518421659301968,325,Temperature,温度
8.706346602742235,7.21560506310314,148,Temperature,温度
8.739045829490642,-50.29096554568037,302,Temperature,温度
8.742158772424121,11.51075759112835,355,Temperature,温度
8.743561808456741,46.64187624687329,149,Temperature,温度
8.760103924529863,94.56762041231617,493,Temperature,温度
8.761428246444927,42.013263719277454,443,Temperature,温度
8.789092402590336,-37.9342752763629,189,Temperature,温度
8.856540272570056,52.83176585098729,491,Temperature,温度
8.862572227413079,-24.231441215928644,218,Temperature,温度
8.864742184193037,-21.24926804116927,420,Temperature,温度
8.89875673663842,-18.82298454596661,447,Temperature,温度
9.019629892829917,7.030712710060179,357,Temperature,温度
9.050101754839591,9.367245022207499,34,Temperature,温度
9.063938702746109,-17.98176242527552,110,Temperature,温度
9.0704363388574,-38.9155524190329,301,Temperature,温度
9.076253213742266,24.13745401268825,29,Temperature,温度
9.131227686418733,-3.593249552156776,153,Temperature,温度
9.13838614266764,-0.6552933453582227,33,Temperature,温度
9.182532174320444,12.027175984093919,466,Temperature,温度
9.203435803667642,-22.260872896015645,3,Temperature,温度
9.244789305707071,-9.416381924757735,440,Temperature,温度
9.25641861866998,1.290545901544392,346,Temperature,温度
9.2727687647573,32.436048211194574,394,Temperature,温度
9.295588787456849,17.710123761389404,151,Temperature,温度
9.314975513073325,-15.864489372586831,421,Temperature,温度
9.35346639693429,2.237369683654979,108,Temperature,温度
9.387880449949089,-0.7410868234932423,140,Temperature,温度
9.387904505327612,9.741008661091328,159,Temperature,温度
9.393131846502431,1.2207839276641608,186,Temperature,温度
9.407837447561278,6.124469803329557,44,Temperature,温度
9.421059792088736,27.363661662312225,82,Temperature,温度
9.50471649754978,3.4569180794525893,86,Temperature,温度
9.559726188301712,-6.320971612241119,323,Temperature,温度
9.577021387424304,5.436456096861511,225,Temperature,温度
9.620265518068852,-30.59867792136967,190,Temperature,温度
9.629075440386906,23.073779724966734,40,Temperature,温度
9.631976456421908,-7.3575797375384715,111,Temperature,温度
9.64416327105918,45.86698478598148,395,Temperature,温度
9.753299583584283,-10.971489757802338,142,Temperature,温度
9.836440665837832,23.276608504299073,152,Temperature,温度
9.8839468171176,3.0651802876219154,185,Temperature,温度
9.967492909010168,-30.873075468400494,115,Temperature,温度
9.995238029148393,-8.82855529172346,129,Temperature,温度
10.042939673761245,25.409292925670744,38,Temperature,温度
10.05232042302822,29.228224686458706,170,Temperature,温度
10.099466530381097,12.854640437588095,154,Temperature,温度
10.127271128694046,-1.2740932241082192,61,Temperature,温度
10.145833807288772,-0.008556140065193176,226,Temperature,温度
10.26250655599578,24.268151933839544,444,Temperature,温度
10.281031267534726,65.1673597622104,8,Temperature,温度
10.342718794598136,15.217457323763519,138,Temperature,温度
10.35095023064933,0.012857720348984003,139,Temperature,温度
10.46623762788628,0.5965971258562058,446,Temperature,温度
10.595251981979114,23.425839954130353,350,Temperature,温度
10.596936617965849,23.038381651043892,25,Temperature,温度
10.612694090634266,2.247877100259066,162,Temperature,温度
10.648925950433997,-1.6725413838028909,276,Temperature,温度
10.661903421092529,1.4884687622636557,252,Temperature,温度
10.701468494369385,-5.584443025924266,60,Temperature,温度
10.708590416748542,-28.90430672213435,210,Temperature,温度
10.806845807766276,9.462407195847481,135,Temperature,温度
10.873501859753905,16.012686232104897,178,Temperature,温度
10.877903714791785,22.280049236062915,150,Temperature,温度
10.887259804972182,6.317915216088295,39,Temperature,温度
10.98205755280948,8.196464344356208,177,Temperature,温度
11.097726461473272,20.04607356786728,156,Temperature,温度
11.161984961839734,22.468364232070744,351,Temperature,温度
11.188518135276938,31.073070700243115,348,Temperature,温度
11.200875886296869,-24.90978966265917,20,Temperature,温度
11.279721005988486,16.243333212547004,184,Temperature,温度
11.299174588487634,2.3073690403997897,205,Temperature,温度
11.348735775105462,11.347740378789604,158,Temperature,温度
11.556578911510904,18.022580556422472,180,Temperature,温度
11.561856694175503,-32.75063164178282,21,Temperature,温度
11.597089486418986,17.39723126590252,24,Temperature,温度
11.606422438879438,9.883802923560143,179,Temperature,温度
11.620198413268412,1.755818460751325,199,Temperature,温度
11.799894003350822,19.478476954214276,10,Temperature,温度
11.808558450814608,14.364971483051777,160,Temperature,温度
11.867493749162954,23.02104319110513,16,Temperature,温度
11.95632904099008,-7.588452703617513,202,Temperature,温度
12.025095053370546,-16.310902853962034,128,Temperature,温度
12.117103549638117,6.1579691343940794,136,Temperature,温度
12.121723558315267,-5.956903816992417,470,Temperature,温度
12.178469864094929,-10.80300262364559,107,Temperature,温度
12.21672408684859,-24.847972016818822,207,Temperature,温度
12.252229241823349,6.029890984296799,181,Temperature,温度
12.262630447378598,-3.367775512682274,106,Temperature,温度
12.26279912342411,-26.771901020519437,224,Temperature,温度
12.273789699011992,22.40725975237787,347,Temperature,温度
12.369077194916898,-0.365195933021605,222,Temperature,温度
12.419150208585428,16.31394570604898,448,Temperature,温度
12.527709666492532,14.917769981129094,467,Temperature,温度
12.5543791397445,9.730424965051935,85,Temperature,温度
12.61914789839939,-15.774068472441286,300,Temperature,温度
12.638288070311392,-13.019027544427663,17,Temperature,温度
12.826188579818686,-9.310157508403062,204,Temperature,温度
12.84688406987348,-5.971606962513179,155,Temperature,温度
12.869862619467348,-45.91471982842311,188,Temperature,温度
12.904810732734,13.365704393032939,134,Temperature,温度
12.926756266016431,19.34752193879336,157,Temperature,温度
12.972463164613412,-54.26477642171085,208,Temperature,温度
12.979932786474484,61.297660241350535,13,Temperature,温度
13.053293599534324,53.80515943065286,37,Temperature,温度
13.129722957499752,48.088462243974206,229,Temperature,温度
13.159170222661553,36.84577186740935,15,Temperature,温度
13.207575883973044,19.109776140637695,183,Temperature,温度
13.208530194754868,28.86234932038933,230,Temperature,温度
13.361252399896388,23.594433646462857,227,Temperature,温度
13.380544812640103,21.19382018070668,231,Temperature,温度
13.442846131599612,9.368998326472939,14,Temperature,温度
13.6544977752343,51.691537962555884,43,Temperature,温度
13.882426590323558,-28.254814590513707,18,Temperature,温度
14.276103116225872,-17.85848322050646,130,Temperature,温度
14.294354160597464,8.548316252678633,228,Temperature,温度
14.34854279621996,-3.8278632747381924,11,Temperature,温度
14.608924696589046,10.690912692174315,132,Temperature,温度
14.61542064799382,32.46504172246903,12,Temperature,温度
15.206721486702223,-26.158360719382763,131,Temperature,温度
15.301298247638766,22.051156499385833,36,Temperature,温度
15.978418457115184,36.11547403182834,349,Temperature,温度
16.07985408356639,-0.24330943271517755,203,Temperature,温度
16.578952353069486,-14.86559143619612,206,Temperature,温度
17.402986229702222,-26.18373933143914,182,Temperature,温度
18.80618597291744,18.475085535682737,133,Temperature,温度
